%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1771787210814095497,1.047197234561395,0.0,0.0,0.0,0.0,-3.5864374683391986e-06
1771787210831142425,1.0270911700831171,0.0,0.0,0.0,0.0,-2.8819288782067076e-06
1771787210847779035,1.0073708058273474,0.0,0.0,0.0,0.0,-2.6356442668351576e-06
1771787210864004373,0.9880292703984463,0.0,0.0,0.0,0.0,-2.2768661716021654e-06
1771787210880622625,0.9690591275841314,0.0,0.0,0.0,0.0,-2.517693383108366e-06
1771787210897408485,0.950453509659197,0.0,0.0,0.0,0.0,-2.331615787110053e-06
1771787210914525032,0.9322049749057048,0.0,0.0,0.0,0.0,-1.938725490813198e-06
1771787210931123971,0.914306659268887,0.0,0.0,0.0,0.0,-2.085762057735252e-06
1771787210947188854,0.8967516950235314,0.0,0.0,0.0,0.0,-1.7219805208412708e-06
1771787210964221954,0.87953435875942,0.0,0.0,0.0,0.0,-1.8147234595033979e-06
1771787210980645179,0.8626472105938372,0.0,0.0,0.0,0.0,-1.3020086608861448e-06
1771787210997378587,0.8460839586295209,0.0,0.0,0.0,0.0,-1.735174000483397e-06
1771787211014076471,0.829839449778526,0.0,0.0,0.0,0.0,-1.579614487212666e-06
1771787211030632734,0.8139062459933655,0.0,0.0,0.0,0.0,-7.885096229287569e-07
1771787211047688245,0.7982791978565498,0.0,0.0,0.0,0.0,-1.2938116951133338e-06
1771787211063982248,0.7829525801226276,0.0,0.0,0.0,0.0,-7.847299676733144e-07
1771787211080592393,0.7679201008943434,0.0,0.0,0.0,0.0,-9.496482720194876e-07
1771787211097490072,0.7528870495085612,0.0,0.0,0.0,0.0,-1.1796545207332088e-06
1771787211113969802,0.7236879066605184,0.0,0.0,0.0,0.0,-7.765692662253798e-07
1771787211130365610,0.7097930637334803,0.0,0.0,0.0,0.0,-2.0830766311874527e-07
1771787211147072792,0.6961648902464438,0.0,0.0,0.0,0.0,-4.6520893670631835e-07
1771787211163902521,0.6827982349466876,0.0,0.0,0.0,0.0,-1.6192836804762578e-07
1771787211180585145,0.6696885205742236,0.0,0.0,0.0,0.0,2.0856681981484826e-07
1771787211197250127,0.6568305977115566,0.0,0.0,0.0,0.0,4.635455086443585e-08
1771787211213926076,0.6442193151059705,0.0,0.0,0.0,0.0,3.660287806184215e-08
1771787211230606794,0.6318506676549717,0.0,0.0,0.0,0.0,-2.9950632107755837e-07
1771787211247287273,0.6197189319483426,0.0,0.0,0.0,0.0,-3.069796550292381e-07
1771787211264059543,0.607820675041089,0.0,0.0,0.0,0.0,-4.009167637875066e-07
1771787211280628442,0.5961501735229932,0.0,0.0,0.0,0.0,1.1441077951701573e-07
1771787211297365665,0.5847039962842899,0.0,0.0,0.0,0.0,-6.448991580754182e-07
1771787211314124822,0.5734775623945276,0.0,0.0,0.0,0.0,-3.756370081653415e-07
1771787211330596208,0.56246686675122,0.0,0.0,0.0,0.0,4.353243272525731e-07
1771787211347297430,0.5516679060870935,0.0,0.0,0.0,0.0,-2.951128701411676e-07
1771787211363934040,0.5410755273142084,0.0,0.0,0.0,0.0,-2.187028118605383e-07
1771787211380810737,0.5306868696450688,0.0,0.0,0.0,0.0,2.977976358842227e-07
1771787211397311925,0.5204979298124102,0.0,0.0,0.0,0.0,-9.610837405915618e-07
1771787211414131164,0.5105041250505481,0.0,0.0,0.0,0.0,2.530298770508921e-07
1771787211430651664,0.5007025982424537,0.0,0.0,0.0,0.0,2.1885762535589492e-07
1771787211447346687,0.4910893424504018,0.0,0.0,0.0,0.0,-1.8518308220194513e-08
1771787211464337110,0.48166035257190715,0.0,0.0,0.0,0.0,-1.1111046029910199e-06
1771787211480757951,0.4724121919915012,0.0,0.0,0.0,0.0,-3.484217447891069e-08
1771787211497928619,0.4631646054038297,0.0,0.0,0.0,0.0,-6.734874977709637e-07
1771787211513946771,0.445201624958259,0.0,0.0,0.0,0.0,-6.239602674540379e-07
1771787211530552148,0.4366533286184855,0.0,0.0,0.0,0.0,9.055692862247611e-08
1771787211547324895,0.42826984116684325,0.0,0.0,0.0,0.0,3.932042851317874e-07
1771787211564054727,0.42004715750083405,0.0,0.0,0.0,0.0,-4.7503980615815067e-07
1771787211580577611,0.411981842840245,0.0,0.0,0.0,0.0,-1.1415649066037759e-06
1771787211597265005,0.40407217887733543,0.0,0.0,0.0,0.0,9.186920864046044e-07
1771787211614053726,0.3963135901873582,0.0,0.0,0.0,0.0,6.242090910824061e-07
1771787211630585670,0.3887043602978031,0.0,0.0,0.0,0.0,-2.750198642154089e-07
1771787211647392749,0.38124162658595934,0.0,0.0,0.0,0.0,-8.987464958920555e-07
1771787211663975238,0.3739213821140949,0.0,0.0,0.0,0.0,9.561798419710499e-07
1771787211680615425,0.36674248440244955,0.0,0.0,0.0,0.0,6.679082287242011e-07
1771787211697262048,0.35970092834852,0.0,0.0,0.0,0.0,-5.181145446009339e-07
1771787211714050531,0.3527944234870985,0.0,0.0,0.0,0.0,-1.4790721620805414e-06
1771787211730580568,0.34602125151043306,0.0,0.0,0.0,0.0,6.133083867432276e-07
1771787211747401237,0.33937740915128467,0.0,0.0,0.0,0.0,3.14332053719113e-07
1771787211763836145,0.33286117993714603,0.0,0.0,0.0,0.0,-6.852259093470536e-07
1771787211780567646,0.32647027340279633,0.0,0.0,0.0,0.0,-3.798152525824605e-07
1771787211797062397,0.3202024009182379,0.0,0.0,0.0,0.0,-7.14381825694943e-07
1771787211814067602,0.31405412770323826,0.0,0.0,0.0,0.0,9.224910488825344e-07
1771787211830699920,0.30802431127804786,0.0,0.0,0.0,0.0,1.5747149224587531e-06
1771787211847279787,0.3021100908551529,0.0,0.0,0.0,0.0,-2.6164839628251e-07
1771787211863971233,0.29630974812684285,0.0,0.0,0.0,0.0,-8.105019055903995e-07
1771787211881114959,0.29062099446311795,0.0,0.0,0.0,0.0,-1.358422772934631e-06
1771787211897769212,0.284931666806661,0.0,0.0,0.0,0.0,1.644524616484233e-06
1771787211914149999,0.2738809146327366,0.0,0.0,0.0,0.0,1.5060565408120397e-06
1771787211930702924,0.26862249498213897,0.0,0.0,0.0,0.0,-1.0688976317396737e-06
1771787211947328567,0.2634647897331857,0.0,0.0,0.0,0.0,3.6153439575414836e-07
1771787211964002132,0.2584060860838492,0.0,0.0,0.0,0.0,-1.8764217140088135e-06
1771787211980693101,0.25344523604865066,0.0,0.0,0.0,0.0,-8.595986149551038e-07
1771787211997237443,0.24857880668260673,0.0,0.0,0.0,0.0,1.0700634698324052e-06
1771787212014009952,0.2438062276634549,0.0,0.0,0.0,0.0,1.0222644211133058e-06
1771787212030509471,0.23912520852596936,0.0,0.0,0.0,0.0,1.7309338389281947e-06
1771787212047461748,0.23453403463287625,0.0,0.0,0.0,0.0,-1.6974247580847646e-06
1771787212063938140,0.23003098584121584,0.0,0.0,0.0,0.0,-4.313174244430229e-07
1771787212080759763,0.22561434751373405,0.0,0.0,0.0,0.0,-8.113696088329903e-07
1771787212097287416,0.22128240134269098,0.0,0.0,0.0,0.0,1.103684974079755e-06
1771787212113883733,0.21703400484832913,0.0,0.0,0.0,0.0,1.0887872750053873e-06
1771787212130624294,0.21286686756542728,0.0,0.0,0.0,0.0,1.5172658316409127e-06
1771787212147340059,0.20877984701419267,0.0,0.0,0.0,0.0,-6.449603104918822e-07
1771787212163823604,0.20477122305170178,0.0,0.0,0.0,0.0,1.4284936247221935e-06
1771787212180741786,0.20083928287588876,0.0,0.0,0.0,0.0,-1.2155276678527116e-06
1771787212197250604,0.1969834506588104,0.0,0.0,0.0,0.0,-3.662636207657499e-07
1771787212213861703,0.1932014396057032,0.0,0.0,0.0,0.0,-1.169607634743386e-06
1771787212230525732,0.18949210356633092,0.0,0.0,0.0,0.0,3.4066730769666265e-07
1771787212247102022,0.1858537279034326,0.0,0.0,0.0,0.0,-1.0274172552726668e-06
1771787212264004707,0.18228516646677856,0.0,0.0,0.0,0.0,-5.044467097370386e-07
1771787212281189680,0.1787852749413681,0.0,0.0,0.0,0.0,5.69800300276313e-08
1771787212297309875,0.17185301748680187,0.0,0.0,0.0,0.0,1.5271970008612357e-06
1771787212313966989,0.16855341412014618,0.0,0.0,0.0,0.0,1.2566248961398685e-06
1771787212330538511,0.1653167590897401,0.0,0.0,0.0,0.0,-1.2305779995003263e-07
1771787212347135305,0.16214305056037673,0.0,0.0,0.0,0.0,1.8583282099804421e-06
1771787212363943576,0.15903000173725823,0.0,0.0,0.0,0.0,8.952160892583549e-07
1771787212380595922,0.1559764664701868,0.0,0.0,0.0,0.0,1.7499794320308126e-06
1771787212397360086,0.15298187443686892,0.0,0.0,0.0,0.0,-1.3674721142109547e-06
1771787212413984298,0.15004450549437223,0.0,0.0,0.0,0.0,1.8677152451296308e-06
1771787212430646181,0.14716321899813056,0.0,0.0,0.0,0.0,-4.300740044094198e-07
1771787212447328805,0.14433801311295044,0.0,0.0,0.0,0.0,-2.6434938797947893e-06
1771787212463976144,0.14156659737356284,0.0,0.0,0.0,0.0,5.2967331853892574e-08
1771787212480765342,0.13884840145773836,0.0,0.0,0.0,0.0,1.4518890569803489e-06
1771787212497286796,0.13618285320795417,0.0,0.0,0.0,0.0,1.1505132420097652e-06
1771787212513956546,0.1335682361517244,0.0,0.0,0.0,0.0,-1.9418885512934025e-06
1771787212530651330,0.13100340413881706,0.0,0.0,0.0,0.0,-2.110070727479041e-06
1771787212547636270,0.12848835716922755,0.0,0.0,0.0,0.0,8.212784372574333e-07
1771787212563980579,0.12602138060569734,0.0,0.0,0.0,0.0,-8.244118441247394e-07
1771787212580689668,0.12360190045549595,0.0,0.0,0.0,0.0,-7.321107986513198e-07
1771787212597396850,0.12122820024612545,0.0,0.0,0.0,0.0,1.1217091389070788e-07
1771787212613983392,0.11890085213509399,0.0,0.0,0.0,0.0,2.122924672054438e-06
1771787212630794763,0.11661814148512074,0.0,0.0,0.0,0.0,-3.1247698175640437e-06
1771787212647289514,0.11437892031073926,0.0,0.0,0.0,0.0,-1.8227763072253822e-06
1771787212664027452,0.1121826182897027,0.0,0.0,0.0,0.0,-9.080892184876177e-07
1771787212680791139,0.11002866326451331,0.0,0.0,0.0,0.0,-2.2778000938750154e-06
1771787212697291612,0.10576252621721477,0.0,0.0,0.0,0.0,8.746723638708431e-07
1771787212713868618,0.10373160524180787,0.0,0.0,0.0,0.0,-2.6026925814548463e-07
1771787212730556964,0.10174016863952282,0.0,0.0,0.0,0.0,3.1250861991516388e-06
1771787212747246026,0.09978650177306621,0.0,0.0,0.0,0.0,1.3726183256679292e-06
1771787212763857364,0.09787060280724214,0.0,0.0,0.0,0.0,2.9457676111732667e-06
1771787212780589342,0.09599190141975458,0.0,0.0,0.0,0.0,-2.0729684675480087e-06
1771787212797250747,0.09414867930291558,0.0,0.0,0.0,0.0,-4.887728195512864e-06
1771787212813930034,0.09234093462143063,0.0,0.0,0.0,0.0,3.888094331827574e-06
1771787212830608129,0.09056809888831185,0.0,0.0,0.0,0.0,4.027261283123806e-06
1771787212847267389,0.08882902595331997,0.0,0.0,0.0,0.0,3.7252443796376156e-06
1771787212863897085,0.0871237176516918,0.0,0.0,0.0,0.0,-5.4222894587674375e-06
1771787212880719900,0.08545102416271048,0.0,0.0,0.0,0.0,4.4074427574258834e-06
1771787212897360324,0.08381037883458078,0.0,0.0,0.0,0.0,3.0932594259347468e-06
1771787212913776159,0.0822012076745796,0.0,0.0,0.0,0.0,-8.41031332576847e-07
1771787212930738925,0.08062293669001902,0.0,0.0,0.0,0.0,4.023506362749174e-06
1771787212947110176,0.07907499739378011,0.0,0.0,0.0,0.0,-4.813835251749055e-06
1771787212963896274,0.07755681395797273,0.0,0.0,0.0,0.0,-6.599407080809527e-06
1771787212980446577,0.07606781422501667,0.0,0.0,0.0,0.0,-7.726666360063916e-07
1771787212997385263,0.07460685571523036,0.0,0.0,0.0,0.0,-1.041181321159712e-06
1771787213014016151,0.07317451058611595,0.0,0.0,0.0,0.0,-5.694397782640692e-06
1771787213030750751,0.07176963268736983,0.0,0.0,0.0,0.0,-5.731225015903618e-06
1771787213047323942,0.07039164986149476,0.0,0.0,0.0,0.0,-2.760938544454916e-08
1771787213064054489,0.06903999178630905,0.0,0.0,0.0,0.0,-2.787896020706171e-06
1771787213080676555,0.06771465662650814,0.0,0.0,0.0,0.0,-3.680632212343937e-07
1771787213097946166,0.06638874930921501,0.0,0.0,0.0,0.0,7.411182267880179e-07
1771787213113917350,0.06381418878359443,0.0,0.0,0.0,0.0,2.1326054908676895e-06
1771787213130597352,0.06258899770318202,0.0,0.0,0.0,0.0,3.8072549113365994e-06
1771787213147247791,0.06138726875069987,0.0,0.0,0.0,0.0,6.288353417982506e-06
1771787213163733005,0.06020843160384347,0.0,0.0,0.0,0.0,-4.607339894935336e-06
1771787213180835485,0.0,0.0,0.0,0.0,0.0,0.0
1771787213193612575,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213210569143,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213227175235,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213243770360,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213260441064,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213277278661,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213293979644,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213310616016,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213327247381,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213343975305,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213360717296,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213377330064,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213394084453,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213410791873,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213427429914,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213444091320,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213460661411,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213477340698,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213494078397,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213510797739,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213527385711,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213544023036,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213561379909,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213577796697,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213594351291,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213610597372,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213627401828,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213644031286,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213660656690,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213677519321,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213694147348,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213710799932,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213727365016,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213744009017,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213760799884,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213777627944,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213793885707,0.0,0.0,0.0,0.0,0.0,-2.0
1771787213810688734,0.0,0.0,0.0,0.0,0.0,-1.8878767265512928
1771787213827297449,0.0,0.0,0.0,0.0,0.0,-1.7066405786707386
1771787213844079732,0.0,0.0,0.0,0.0,0.0,-1.5428032054140552
1771787213860952138,1.2,0.0,0.0,0.0,0.0,-1.3946939481928333
1771787213877268552,1.2,0.0,0.0,0.0,0.0,-1.2742831694281609
1771787213894132852,1.2,0.0,0.0,0.0,0.0,-1.1644158962932147
1771787213910661458,1.2,0.0,0.0,0.0,0.0,-1.0641565093485659
1771787213927099227,1.2,0.0,0.0,0.0,0.0,-0.9726532102407492
1771787213943847894,1.2,0.0,0.0,0.0,0.0,-0.8891352470696167
1771787213961009740,1.2,0.0,0.0,0.0,0.0,-0.8128932818700867
1771787213977200984,1.2,0.0,0.0,0.0,0.0,-0.6654908854126516
1771787213994045019,1.2,0.0,0.0,0.0,0.0,-0.6086759998889815
1771787214010605096,1.2,0.0,0.0,0.0,0.0,-0.5567897331902796
1771787214027527332,1.2,0.0,0.0,0.0,0.0,-0.5093996949036844
1771787214044074296,1.2,0.0,0.0,0.0,0.0,-0.46611135822489347
1771787214060655832,1.2,0.0,0.0,0.0,0.0,-0.42656621678450507
1771787214077343940,1.2,0.0,0.0,0.0,0.0,-0.3904361610052349
1771787214094106912,1.2,0.0,0.0,0.0,0.0,-0.3574224761848366
1771787214110486030,1.2,0.0,0.0,0.0,0.0,-0.32725455762056854
1771787214127247810,1.2,0.0,0.0,0.0,0.0,-0.2996816222875102
1771787214144122123,1.2,0.0,0.0,0.0,0.0,-0.27447799068616746
1771787214160705566,1.2,0.0,0.0,0.0,0.0,-0.25143697953456234
1771787214177522897,1.2,0.0,0.0,0.0,0.0,-0.23037283464771813
1771787214194155454,1.2,0.0,0.0,0.0,0.0,-0.21111068113738507
1771787214210681200,1.2,0.0,0.0,0.0,0.0,-0.19349524536481333
1771787214227356433,1.2,0.0,0.0,0.0,0.0,-0.17738514333697955
1771787214244002819,1.2,0.0,0.0,0.0,0.0,-0.16264922147619626
1771787214260486364,1.2,0.0,0.0,0.0,0.0,-0.14916749848311645
1771787214277396202,1.2,0.0,0.0,0.0,0.0,-0.13683004643324975
1771787214294088363,1.2,0.0,0.0,0.0,0.0,-0.12554256212544296
1771787214310653924,1.2,0.0,0.0,0.0,0.0,-0.11521168573742921
1771787214327307224,1.2,0.0,0.0,0.0,0.0,-0.10575350233629047
1771787214344169139,1.2,0.0,0.0,0.0,0.0,-0.09709729428757477
1771787214360585212,1.2,0.0,0.0,0.0,0.0,-0.0883252722880242
1771787214377623081,1.2,0.0,0.0,0.0,0.0,-0.07297870719182528
1771787214393967151,1.2,0.0,0.0,0.0,0.0,-0.06707348667889479
1771787214410696268,1.2,0.0,0.0,0.0,0.0,-0.061661291611849536
1771787214427278041,1.2,0.0,0.0,0.0,0.0,-0.05670382516672131
1771787214443922281,1.2,0.0,0.0,0.0,0.0,-0.05216186755235447
1771787214460781812,1.2,0.0,0.0,0.0,0.0,-0.04799761400854519
1771787214477293491,1.2,0.0,0.0,0.0,0.0,-0.04417705002238366
1771787214494023323,1.2,0.0,0.0,0.0,0.0,-0.040677865735033486
1771787214510602474,1.2,0.0,0.0,0.0,0.0,-0.03746664211598001
1771787214527293920,1.1969705823607981,0.0,0.0,0.0,0.0,-0.0345215691879746
1771787214543812513,1.1739892961403977,0.0,0.0,0.0,0.0,-0.03181996188104287
1771787214560672283,1.1514488811159838,0.0,0.0,0.0,0.0,-0.029326500966767737
1771787214577311038,1.1293413272230386,0.0,0.0,0.0,0.0,-0.02702971829693317
1771787214594174385,1.1076580509565936,0.0,0.0,0.0,0.0,-0.024913858649173785
1771787214610603809,1.0863910415309341,0.0,0.0,0.0,0.0,-0.02296503242773725
1771787214627227544,1.0655325723405067,0.0,0.0,0.0,0.0,-0.021164614246098168
1771787214643915414,1.045074349611435,0.0,0.0,0.0,0.0,-0.019508810327155627
1771787214660577535,1.0250092195958762,0.0,0.0,0.0,0.0,-0.01798169842259842
1771787214677351713,1.0053291716067276,0.0,0.0,0.0,0.0,-0.016572230519853466
1771787214693974971,0.9860267686731791,0.0,0.0,0.0,0.0,-0.01527407479583718
1771787214710624217,0.9670951449619569,0.0,0.0,0.0,0.0,-0.014078415902217613
1771787214727142572,0.9485268625826686,0.0,0.0,0.0,0.0,-0.012977503896327864
1771787214744211196,0.9303153406897948,0.0,0.0,0.0,0.0,-0.011960852833444245
1771787214760586500,0.912453141578907,0.0,0.0,0.0,0.0,-0.01102270484628801
1771787214777439832,0.8945912225825426,0.0,0.0,0.0,0.0,-0.010073753335756308
1771787214793908834,0.8598958986621584,0.0,0.0,0.0,0.0,-0.008389629264959262
1771787214810522079,0.8433860796767677,0.0,0.0,0.0,0.0,-0.007733639252159623
1771787214827303171,0.8271929709325695,0.0,0.0,0.0,0.0,-0.007128154789195582
1771787214843871116,0.8113108517560743,0.0,0.0,0.0,0.0,-0.006571762592868522
1771787214860493898,0.7957337124043964,0.0,0.0,0.0,0.0,-0.006054863551587768
1771787214877094984,0.7804555476679008,0.0,0.0,0.0,0.0,-0.005581621341382211
1771787214893905639,0.7654709200317985,0.0,0.0,0.0,0.0,-0.0051429894833113655
1771787214910621643,0.7507738243683505,0.0,0.0,0.0,0.0,-0.004744158333307815
1771787214927316188,0.7363591077314363,0.0,0.0,0.0,0.0,-0.0043718458809059784
1771787214943934202,0.7222210495810363,0.0,0.0,0.0,0.0,-0.00402758826964241
1771787214960505008,0.7083542155131258,0.0,0.0,0.0,0.0,-0.0037131165656389764
1771787214977228403,0.6947540263185544,0.0,0.0,0.0,0.0,-0.0034204551737937877
1771787214994050979,0.6814144769839904,0.0,0.0,0.0,0.0,-0.0031571585816813847
1771787215010629415,0.668331557350898,0.0,0.0,0.0,0.0,-0.0029050959106312986
1771787215027309656,0.6554995501031435,0.0,0.0,0.0,0.0,-0.002678144110775763
1771787215044141292,0.6429138760318115,0.0,0.0,0.0,0.0,-0.00246866729571245
1771787215060610294,0.630569957504057,0.0,0.0,0.0,0.0,-0.002274792079432093
1771787215077358484,0.6184629323846215,0.0,0.0,0.0,0.0,-0.00210038619216895
1771787215094181060,0.6065885059531289,0.0,0.0,0.0,0.0,-0.0019323764986701793
1771787215110725879,0.5949421037785928,0.0,0.0,0.0,0.0,-0.0017811629104047813
1771787215127311468,0.5835191482423604,0.0,0.0,0.0,0.0,-0.001645265241501233
1771787215144000768,0.5723156323177698,0.0,0.0,0.0,0.0,-0.0015173371819510806
1771787215160796642,0.5613269783778794,0.0,0.0,0.0,0.0,-0.0013964133813553284
1771787215177440404,0.5503386105490697,0.0,0.0,0.0,0.0,-0.0012764701889022368
1771787215193930149,0.5289947322843794,0.0,0.0,0.0,0.0,-0.0010606871329875865
1771787215210631847,0.518838065379817,0.0,0.0,0.0,0.0,-0.0009801894648302605
1771787215227228879,0.5088762333612948,0.0,0.0,0.0,0.0,-0.0009017549895967538
1771787215243745088,0.49910580463480686,0.0,0.0,0.0,0.0,-0.0008318236190926753
1771787215260449647,0.4895230598860013,0.0,0.0,0.0,0.0,-0.0007697464135457913
1771787215277359008,0.4801242781733685,0.0,0.0,0.0,0.0,-0.0007077994430879329
1771787215294005393,0.47090574180701505,0.0,0.0,0.0,0.0,-0.0006530339413246692
1771787215310522079,0.46186430204570894,0.0,0.0,0.0,0.0,-0.0005974998578700029
1771787215327602386,0.45299652893353515,0.0,0.0,0.0,0.0,-0.000556189303456322
1771787215343935251,0.4442989859980539,0.0,0.0,0.0,0.0,-0.000512928853344384
1771787215360831737,0.43576852612444855,0.0,0.0,0.0,0.0,-0.00046766317258797527
1771787215377351760,0.427401719362884,0.0,0.0,0.0,0.0,-0.0004364131778372563
1771787215394091606,0.41919570143766577,0.0,0.0,0.0,0.0,-0.00040213509766657586
1771787215410762310,0.41114703913355743,0.0,0.0,0.0,0.0,-0.0003648912577963598
1771787215427211761,0.4032531608086587,0.0,0.0,0.0,0.0,-0.0003417288247424448
1771787215444067478,0.39551062998084746,0.0,0.0,0.0,0.0,-0.0003146986979411636
1771787215460593700,0.38791687173877415,0.0,0.0,0.0,0.0,-0.0002839134040816286
1771787215477259159,0.38046874224170013,0.0,0.0,0.0,0.0,-0.00026754434364099217
1771787215494121551,0.37316394940883024,0.0,0.0,0.0,0.0,-0.0002465840136144336
1771787215510548114,0.3659990600257309,0.0,0.0,0.0,0.0,-0.00022126179579531457
1771787215527266502,0.3589717885578174,0.0,0.0,0.0,0.0,-0.00021085302631067802
1771787215544232845,0.35207955682054654,0.0,0.0,0.0,0.0,-0.0001952838267658295
1771787215560501813,0.3451873234451141,0.0,0.0,0.0,0.0,-0.0001699566932580705
1771787215577794313,0.33842755816580966,0.0,0.0,0.0,0.0,-0.00015948453509453432
1771787215593930006,0.32530199049134984,0.0,0.0,0.0,0.0,-0.00013516481866504906
1771787215610478878,0.319056352205652,0.0,0.0,0.0,0.0,-0.00012511683530857815
1771787215627186775,0.31293030418832457,0.0,0.0,0.0,0.0,-0.00010957931082822541
1771787215643800020,0.30692213147214875,0.0,0.0,0.0,0.0,-9.99785497985458e-05
1771787215660659551,0.301029259147159,0.0,0.0,0.0,0.0,-9.615673077830594e-05
1771787215677282094,0.295249396764653,0.0,0.0,0.0,0.0,-8.634711654074458e-05
1771787215693930149,0.2895805432566894,0.0,0.0,0.0,0.0,-8.272017894668093e-05
1771787215710539817,0.2840206942752767,0.0,0.0,0.0,0.0,-7.302541300460274e-05
1771787215727367162,0.27856756265171934,0.0,0.0,0.0,0.0,-6.992616813754869e-05
1771787215744027137,0.27321914403779873,0.0,0.0,0.0,0.0,-6.068749235266669e-05
1771787215760626077,0.2679731512650066,0.0,0.0,0.0,0.0,-5.847358509079078e-05
1771787215777374505,0.2628281521872467,0.0,0.0,0.0,0.0,-5.0002714617473215e-05
1771787215794110774,0.25778185963610795,0.0,0.0,0.0,0.0,-4.8965393007965353e-05
1771787215810684919,0.25283226926317426,0.0,0.0,0.0,0.0,-4.159563733383692e-05
1771787215827237367,0.24797795220349841,0.0,0.0,0.0,0.0,-4.206454733991609e-05
1771787215843794107,0.24321690410852922,0.0,0.0,0.0,0.0,-3.60653788203779e-05
1771787215860578536,0.23854712391130967,0.0,0.0,0.0,0.0,-3.837551709891685e-05
1771787215877350807,0.23396689336412416,0.0,0.0,0.0,0.0,-3.4104568646214396e-05
1771787215894172906,0.2294747836027267,0.0,0.0,0.0,0.0,-3.8572308359961435e-05
1771787215910725116,0.22506878863635021,0.0,0.0,0.0,0.0,-2.1075407983893804e-05
1771787215927274227,0.2207474828834077,0.0,0.0,0.0,0.0,-2.9219206358249532e-05
1771787215944027662,0.21650914645490324,0.0,0.0,0.0,0.0,-3.0386045745765117e-05
1771787215961041688,0.21235234884479046,0.0,0.0,0.0,0.0,-2.498687840614411e-05
1771787215977433681,0.2081952651335979,0.0,0.0,0.0,0.0,-1.9512243779595644e-05
1771787215994240760,0.2001208537310689,0.0,0.0,0.0,0.0,-2.3501958220211935e-05
1771787216010725975,0.19627848289067312,0.0,0.0,0.0,0.0,-8.53309986387999e-06
1771787216027304887,0.19250992778034667,0.0,0.0,0.0,0.0,-5.733508131105722e-06
1771787216044115781,0.18881375789416732,0.0,0.0,0.0,0.0,-1.4712123036005921e-05
1771787216060837984,0.18518854108532354,0.0,0.0,0.0,0.0,-1.660944377334956e-05
1771787216077363491,0.18163284684790218,0.0,0.0,0.0,0.0,-1.1865117841543607e-05
1771787216094273328,0.17814553077775272,0.0,0.0,0.0,0.0,-8.435747768861801e-07
1771787216110533714,0.1747251640105028,0.0,0.0,0.0,0.0,-3.54534567904765e-06
1771787216127135276,0.17137031439935982,0.0,0.0,0.0,0.0,4.819063303459353e-07
1771787216143983840,0.16808012528211003,0.0,0.0,0.0,0.0,-9.539421107043582e-06
1771787216160650730,0.16485287841093285,0.0,0.0,0.0,0.0,-1.2421074506196658e-05
1771787216177352428,0.16168771548214353,0.0,0.0,0.0,0.0,-8.563170892744894e-06
1771787216193969726,0.15858349209151326,0.0,0.0,0.0,0.0,1.6442859763583437e-06
1771787216210619211,0.15553849327364166,0.0,0.0,0.0,0.0,-4.277810299301195e-06
1771787216227265357,0.1525521451849574,0.0,0.0,0.0,0.0,-3.2415651881733537e-06
1771787216243875026,0.14962330342104374,0.0,0.0,0.0,0.0,4.335535402123954e-06
1771787216260717630,0.14675053911745758,0.0,0.0,0.0,0.0,-5.3485975090869844e-06
1771787216277462720,0.14393270622861679,0.0,0.0,0.0,0.0,-7.899053788617237e-06
